Date,Temperature,Humidity,Pressure,HeatIndex
2001-09-28,10.29,52.85,1039.02,35.46
2001-10-01,10.04,47.36,1003.75,48.44
2001-10-02,25.54,53.87,1017.23,22.6
2001-10-03,27.74,49.34,994.06,17.67
2001-10-04,38.17,97.32,990.03,29.03
2001-10-05,30.92,43.08,995.5,20.96
2001-10-06,27.87,70.28,1001.58,23.11
2001-10-07,25.86,59.47,1016.46,32.31
2001-10-08,17.32,32.63,982.55,37.17
2001-10-09,19.19,71.66,1031.14,20.96
2001-10-10,27.91,37.3,1037.91,48.68
2001-10-11,20.36,26.23,1049.8,27.02
2001-10-12,15.73,60.27,1032.39,35.45
2001-10-13,22.46,38.13,1010.71,17.07
2001-10-14,24.78,66.92,1007.98,48.9
2001-10-15,38.24,47.98,1001.59,23.52
2001-10-16,38.92,67.91,1012.81,40.95
2001-10-17,17.58,88.7,981.23,41.58
2001-10-18,36.91,46.69,1032.12,24.83
2001-10-19,10.28,99.42,1021.96,28.88
2001-10-20,13.42,56.74,1046.5,28.48
2001-10-21,31.84,29.79,1014.77,17.12
2001-10-22,29.45,96.71,985.27,42.0
2001-10-23,35.93,44.82,1005.84,10.02
2001-10-24,20.35,40.44,1009.25,30.59
2001-10-25,14.37,44.63,1015.94,24.21
2001-10-26,31.22,92.83,1033.45,13.78
2001-10-27,32.99,51.06,1032.21,40.2
2001-10-28,27.11,51.71,1040.52,32.86
2001-11-01,30.85,25.8,1006.77,35.64
2001-11-02,39.12,86.22,1041.57,30.84
2001-11-03,20.5,38.75,1043.13,17.26
2001-11-04,38.75,89.67,1000.69,23.69
2001-11-05,14.03,80.43,1043.97,17.78
2001-11-06,19.48,67.89,1021.61,28.33
2001-11-07,32.08,85.85,1020.71,44.87
2001-11-08,30.98,62.1,999.89,44.99
2001-11-09,34.67,73.05,997.05,36.02
2001-11-10,16.4,86.97,1033.06,19.09
2001-11-11,23.97,29.87,996.83,39.88
2001-11-12,14.73,24.7,1048.55,45.6
2001-11-13,29.52,74.46,984.96,35.64
2001-11-14,33.91,59.57,991.61,37.51
2001-11-15,12.11,80.89,1034.74,23.71
2001-11-16,25.46,32.48,1017.14,38.81
2001-11-17,33.07,80.18,1014.31,15.82
2001-11-18,38.99,68.62,984.91,38.05
2001-11-19,38.01,61.4,992.3,16.64
2001-11-20,38.01,94.67,1045.39,46.05
2001-11-21,27.12,74.18,1030.99,28.14
2001-11-22,17.67,29.24,989.44,17.54
2001-11-23,29.74,36.75,1022.83,36.93
2001-11-24,29.2,76.44,1004.96,11.69
2001-11-25,25.17,21.85,1038.36,14.4
2001-11-26,16.53,42.29,981.46,23.38
2001-11-27,19.95,94.14,993.37,40.59
2001-11-28,10.59,96.6,1036.61,11.59
2001-12-01,27.56,33.46,997.55,33.5
2001-12-02,36.96,86.51,1047.3,46.43
2001-12-03,38.15,65.43,994.03,15.54
2001-12-04,18.66,98.92,1008.47,40.06
2001-12-05,25.07,46.85,980.96,14.33
2001-12-06,35.88,77.22,1020.23,46.43
2001-12-07,14.24,95.32,1035.52,32.52
2001-12-08,32.17,33.98,1026.0,33.18
2001-12-09,12.57,88.75,1006.32,27.27
2001-12-10,12.79,67.55,1028.48,26.95
2001-12-11,15.56,34.2,1036.17,22.72
2001-12-12,25.43,85.69,988.93,18.57
2001-12-13,27.06,96.9,1024.18,36.93
2001-12-14,17.35,28.38,981.15,31.67
2001-12-15,10.57,61.86,998.22,19.81
2001-12-16,17.16,35.99,1000.64,31.39
2001-12-17,31.39,83.69,1034.03,30.21
2001-12-18,31.59,96.49,1027.27,15.69
2001-12-19,12.31,91.17,1027.44,14.85
2001-12-20,11.25,40.78,985.48,47.42
2001-12-21,23.04,46.21,1005.73,33.58
2001-12-22,20.87,49.25,997.42,22.73
2001-12-23,34.86,83.5,1010.21,27.9
2001-12-24,35.94,21.17,1001.12,48.56
2001-12-25,20.41,68.12,1022.65,26.44
2001-12-26,29.89,81.28,1000.8,38.02
2001-12-27,17.64,55.89,999.32,36.12
2001-12-28,32.33,83.36,1041.59,35.68
2002-01-01,30.91,52.55,1039.67,30.43
2002-01-02,12.31,53.34,1034.75,34.31
2002-01-03,36.63,87.39,983.24,20.94
2002-01-04,31.68,64.66,999.49,20.28
2002-01-05,12.36,70.95,1006.48,40.23
2002-01-06,11.11,99.32,1024.01,19.88
2002-01-07,19.45,52.57,1001.14,23.96
2002-01-08,14.72,45.85,985.95,26.59
2002-01-09,23.17,88.09,1028.27,27.37
2002-01-10,24.8,21.06,1027.17,36.01
2002-01-11,24.96,58.96,1031.36,34.42
2002-01-12,14.87,20.98,1008.21,42.71
2002-01-13,37.61,73.99,1020.47,14.71
2002-01-14,15.92,26.59,1040.95,35.0
2002-01-15,20.82,33.33,1046.27,41.64
2002-01-16,15.74,33.03,1043.91,23.41
2002-01-17,34.58,59.92,1018.86,44.85
2002-01-18,10.62,20.83,1031.42,17.92
2002-01-19,27.47,30.78,1045.02,36.25
2002-01-20,21.29,43.79,1030.17,25.94
2002-01-21,10.11,40.42,1025.72,25.44
2002-01-22,38.26,74.07,1027.7,37.48
2002-01-23,36.45,97.04,1045.74,43.09
2002-01-24,11.5,67.14,1026.5,17.85
2002-01-25,26.12,39.06,1046.52,24.67
2002-01-26,33.59,67.64,990.68,18.24
2002-01-27,22.04,32.85,1043.16,36.08
2002-01-28,16.97,33.57,1034.66,14.93
2002-02-01,14.39,93.3,983.06,14.44
2002-02-02,13.05,97.05,1007.85,27.36
2002-02-03,15.16,92.31,983.61,45.16
2002-02-04,17.5,78.36,1037.56,48.13
2002-02-05,22.43,34.13,1007.92,44.29
2002-02-06,34.78,76.12,1003.57,15.36
2002-02-07,19.04,21.7,997.95,46.38
2002-02-08,23.09,88.96,1000.74,37.22
2002-02-09,19.65,93.76,1023.15,19.86
2002-02-10,13.6,71.94,1020.07,41.52
2002-02-11,30.0,23.85,997.41,43.41
2002-02-12,31.64,99.71,990.77,49.04
2002-02-13,27.15,77.88,1001.83,22.15
2002-02-14,37.45,91.53,1036.41,44.05
2002-02-15,27.95,97.65,993.06,47.21
2002-02-16,15.15,30.21,1042.96,35.5
2002-02-17,12.12,24.56,1021.82,34.77
2002-02-18,11.65,99.72,1009.95,27.2
2002-02-19,35.25,59.87,1004.62,27.77
2002-02-20,37.24,36.61,1017.42,14.97
2002-02-21,39.51,99.98,1002.59,24.27
2002-02-22,30.81,87.21,988.69,25.26
2002-02-23,16.92,47.26,1024.34,31.63
2002-02-24,35.36,60.25,1028.3,20.94
2002-02-25,20.89,28.47,997.58,20.18
2002-02-26,36.82,29.25,1004.7,26.2
2002-02-27,11.94,78.3,1008.61,29.9
2002-02-28,20.82,65.61,985.71,26.27
2002-03-01,38.3,84.63,998.18,36.91
2002-03-02,23.91,54.98,1000.08,18.2
2002-03-03,11.55,24.76,1009.07,28.23
2002-03-04,12.99,23.05,1037.23,18.12
2002-03-05,36.9,73.87,991.84,10.55
2002-03-06,20.81,39.85,1016.21,17.83
2002-03-07,36.14,69.52,1019.42,36.39
2002-03-08,28.35,73.12,1035.74,18.68
2002-03-09,28.9,89.49,1032.16,46.31
2002-03-10,30.0,75.02,1001.84,34.46
2002-03-11,22.36,69.33,1012.48,10.17
2002-03-12,16.34,60.69,1020.58,34.83
2002-03-13,31.49,56.13,1035.5,14.8
2002-03-14,13.18,26.9,1012.09,15.03
2002-03-15,32.88,48.54,1043.2,15.97
2002-03-16,13.74,56.86,1014.58,49.55
2002-03-17,20.57,78.94,999.45,28.33
2002-03-18,32.63,88.62,1015.29,14.2
2002-03-19,11.68,84.88,1046.94,22.52
2002-03-20,20.76,72.27,992.58,47.46
2002-03-21,38.58,31.42,997.06,24.1
2002-03-22,13.5,30.43,985.55,33.23
2002-03-23,25.56,30.56,985.36,49.33
2002-03-24,21.4,78.12,1042.06,41.72
2002-03-25,25.15,38.49,981.95,32.49
2002-03-26,10.83,56.61,997.85,16.47
2002-03-27,29.09,44.92,1047.11,32.7
2002-03-28,39.73,22.32,1030.48,42.35
2002-04-01,21.56,34.94,1018.27,43.61
2002-04-02,10.47,88.7,1042.7,22.35
2002-04-03,39.99,50.19,1031.55,21.9
2002-04-04,23.22,78.37,996.7,12.32
2002-04-05,13.74,20.68,990.05,41.69
2002-04-06,17.04,80.95,1031.53,41.28
2002-04-07,29.18,75.31,999.99,33.43
2002-04-08,24.61,52.11,1036.6,23.15
2002-04-09,34.58,55.31,990.47,30.8
2002-04-10,34.05,79.64,982.45,23.03
2002-04-11,29.93,48.9,996.88,22.27
2002-04-12,38.73,53.12,980.03,44.64
2002-04-13,19.21,21.88,990.84,42.53
2002-04-14,30.21,29.1,1033.83,19.07
2002-04-15,27.21,89.68,1036.13,23.24
2002-04-16,34.27,20.37,984.97,30.0
2002-04-17,20.38,55.76,981.38,42.64
2002-04-18,18.86,91.74,1024.84,38.27
2002-04-19,10.58,30.71,980.85,32.23
2002-04-20,17.4,81.51,1022.68,29.89
2002-04-21,31.46,47.48,983.62,12.53
2002-04-22,37.61,52.07,998.17,16.52
2002-04-23,39.37,90.82,1008.04,24.9
2002-04-24,39.37,75.72,1002.71,33.16
2002-04-25,24.2,46.63,991.09,39.43
2002-04-26,26.01,53.83,1007.42,34.84
2002-04-27,26.4,75.38,998.49,18.06
2002-04-28,25.12,22.99,1033.0,42.51
2002-05-01,38.27,71.69,985.61,20.92
2002-05-02,23.6,66.32,1001.33,12.1
2002-05-03,13.4,54.19,1012.79,20.12
2002-05-04,35.21,73.88,1014.2,37.57
2002-05-05,22.98,23.57,1032.45,25.62
2002-05-06,10.53,41.76,1019.88,27.27
2002-05-07,39.62,73.06,1025.91,28.64
2002-05-08,32.8,65.92,1044.94,24.49
2002-05-09,33.63,90.07,1000.98,33.34
2002-05-10,21.59,97.06,1048.21,27.95
2002-05-11,16.53,23.93,1002.95,37.3
2002-05-12,25.98,36.85,1001.6,38.32
2002-05-13,18.57,37.96,1038.58,11.0
2002-05-14,10.41,65.63,1043.11,27.26
2002-05-15,37.31,20.1,1039.72,31.94
2002-05-16,12.22,52.49,1004.13,16.83
2002-05-17,33.87,77.16,1014.23,33.37
2002-05-18,11.34,75.35,1008.45,30.44
2002-05-19,27.67,99.91,1042.32,21.3
2002-05-20,17.91,94.64,1044.45,44.22
2002-05-21,26.84,42.31,982.86,20.3
2002-05-22,16.65,95.14,994.76,23.16
2002-05-23,17.01,89.87,995.44,32.98
2002-05-24,30.36,86.73,1015.79,47.52
2002-05-25,24.96,79.99,988.96,45.85
2002-05-26,21.04,42.18,982.51,35.32
2002-05-27,28.83,26.34,987.22,19.7
2002-05-28,27.06,67.59,1049.09,26.2
2002-06-01,18.44,32.94,1049.24,16.61
2002-06-02,38.56,85.9,1001.41,14.31
2002-06-03,34.62,98.55,1049.96,19.78
2002-06-04,21.27,35.7,980.85,39.13
2002-06-05,34.36,79.24,1014.55,29.93
2002-06-06,21.44,30.65,1012.82,37.51
2002-06-07,17.51,44.11,1002.67,23.73
2002-06-08,23.35,55.64,1008.77,35.04
2002-06-09,36.74,32.81,1048.94,18.98
2002-06-10,24.9,87.33,1011.32,10.12
2002-06-11,31.07,59.54,981.89,43.53
2002-06-12,39.66,84.33,1023.3,37.53
2002-06-13,14.1,51.13,1040.58,38.17
2002-06-14,30.63,34.69,1035.68,34.54
2002-06-15,12.18,98.25,993.48,42.01
2002-06-16,38.64,27.8,982.49,35.15
2002-06-17,18.2,78.98,1006.67,34.3
2002-06-18,16.52,92.48,997.49,13.65
2002-06-19,10.38,70.11,1046.67,48.27
2002-06-20,37.34,25.57,1023.81,45.45
2002-06-21,37.45,68.13,1011.6,30.14
2002-06-22,23.67,37.46,1035.31,12.02
2002-06-23,26.57,80.58,994.46,38.23
2002-06-24,26.67,71.65,993.25,21.89
2002-06-25,33.57,26.67,1043.7,11.04
2002-06-26,17.39,39.99,998.65,12.87
2002-06-27,34.5,48.01,985.39,13.81
2002-06-28,38.15,87.12,1011.4,11.83
2002-07-01,26.67,69.97,983.91,14.52
2002-07-02,29.6,22.62,1048.41,19.13
2002-07-03,33.89,72.85,1010.31,42.98
2002-07-04,18.16,54.77,1022.88,34.83
2002-07-05,17.01,53.51,1015.34,45.77
2002-07-06,16.0,51.78,1031.67,28.38
2002-07-07,35.63,24.02,1012.14,28.23
2002-07-08,11.69,51.16,1013.55,30.23
2002-07-09,38.75,93.32,1047.46,14.25
2002-07-10,13.01,39.11,982.97,45.67
2002-07-11,34.28,27.18,987.67,22.85
2002-07-12,37.67,20.15,1000.04,48.25
2002-07-13,12.13,71.05,1005.85,30.93
2002-07-14,21.01,31.8,1014.43,42.06
2002-07-15,14.17,75.06,1002.56,23.08
2002-07-16,22.38,90.3,1032.37,11.14
2002-07-17,39.75,70.72,981.68,44.78
2002-07-18,12.09,92.6,1022.27,39.89
2002-07-19,27.8,49.89,1044.95,23.13
2002-07-20,37.21,69.63,987.26,31.52
2002-07-21,18.63,53.68,1027.36,25.14
2002-07-22,13.24,74.71,1035.41,43.47
2002-07-23,17.6,28.37,991.68,49.65
2002-07-24,17.72,93.24,1028.02,25.62
2002-07-25,27.36,69.8,1039.64,47.7
2002-07-26,20.9,38.98,1019.89,12.66
2002-07-27,37.94,52.61,1012.79,20.09
2002-07-28,17.17,33.97,996.49,37.05
2002-08-01,28.01,92.54,1042.48,23.42
2002-08-02,11.24,57.0,992.52,48.22
2002-08-03,11.56,99.6,991.11,44.58
2002-08-04,39.74,86.75,1003.1,36.38
2002-08-05,13.31,93.79,1016.9,20.27
2002-08-06,38.77,49.27,1000.0,22.09
2002-08-07,25.83,79.98,1028.71,33.94
2002-08-08,21.0,34.09,1007.96,32.99
2002-08-09,27.3,67.89,1000.5,32.02
2002-08-10,27.81,24.57,1033.35,12.06
2002-08-11,19.74,96.9,1029.08,31.13
2002-08-12,20.46,61.78,1009.84,40.79
2002-08-13,31.52,31.46,1016.0,16.96
2002-08-14,23.54,52.05,1037.57,38.56
2002-08-15,25.57,86.04,1006.26,27.98
2002-08-16,31.98,66.43,1005.57,11.39
2002-08-17,37.32,38.43,1005.51,36.14
2002-08-18,20.2,51.18,987.22,28.21
2002-08-19,19.77,87.03,981.28,37.14
2002-08-20,28.46,77.59,1001.41,32.9
2002-08-21,34.8,86.49,991.37,18.82
2002-08-22,25.57,92.78,983.23,18.42
2002-08-23,24.09,77.51,994.51,20.08
2002-08-24,18.86,75.99,1018.36,11.56
2002-08-25,22.45,97.76,1027.87,48.35
2002-08-26,21.22,54.33,992.92,47.72
2002-08-27,23.69,85.94,1011.5,36.46
2002-08-28,28.05,42.63,1007.1,20.92
2002-09-01,36.54,62.17,984.9,47.04
2002-09-02,24.84,67.54,1009.25,48.9
2002-09-03,23.17,58.96,991.9,37.74
2002-09-04,37.82,48.75,1014.87,45.94
2002-09-05,13.58,20.24,996.84,13.05
2002-09-06,10.11,81.72,1025.98,46.52
2002-09-07,24.31,89.85,1011.95,42.78
2002-09-08,17.57,68.06,1037.41,12.08
2002-09-09,25.12,49.85,1000.37,15.85
2002-09-10,33.01,36.13,1025.84,47.72
2002-09-11,23.26,85.84,984.91,44.36
2002-09-12,11.63,81.75,1007.51,45.24
2002-09-13,21.78,46.56,1040.61,35.55
2002-09-14,19.01,42.59,1039.88,10.83
2002-09-15,12.26,37.95,1021.47,28.77
2002-09-16,17.11,60.46,1042.14,10.2
2002-09-17,26.87,67.02,1039.39,41.96
2002-09-18,19.34,82.75,1044.18,31.5
2002-09-19,13.9,89.97,983.32,46.6
2002-09-20,24.3,55.56,1019.33,38.12
2002-09-21,17.39,47.6,1047.07,12.6
2002-09-22,21.86,48.61,1005.45,42.18
2002-09-23,14.51,42.02,1046.51,28.11
2002-09-24,39.02,20.04,1017.11,27.92
2002-09-25,21.29,27.75,1049.36,29.98
2002-09-26,37.56,88.3,1014.24,37.22
2002-09-27,30.28,60.19,997.74,24.9
2002-09-28,35.52,85.4,987.68,17.56
2002-10-01,20.69,92.76,991.09,29.99
2002-10-02,38.63,88.11,1031.68,30.14
2002-10-03,37.22,97.87,1045.4,30.64
2002-10-04,21.12,51.97,1041.56,40.31
2002-10-05,35.3,87.26,1029.19,21.43
2002-10-06,31.88,46.82,1021.15,23.28
2002-10-07,27.48,86.33,1018.33,23.23
2002-10-08,39.77,91.12,1012.77,49.33
2002-10-09,26.46,98.47,992.7,38.27
2002-10-10,25.08,65.64,993.07,43.44
2002-10-11,14.53,51.12,1013.62,33.14
2002-10-12,14.18,48.19,1009.35,21.68
2002-10-13,15.71,91.88,1038.78,10.1
2002-10-14,39.92,86.47,998.62,11.78
2002-10-15,36.0,47.15,1007.65,13.63
2002-10-16,29.87,84.64,991.01,43.26
2002-10-17,19.78,97.07,1014.74,15.38
2002-10-18,17.07,48.29,989.03,38.22
2002-10-19,15.69,80.13,987.41,10.75
2002-10-20,26.89,58.68,992.12,29.89
2002-10-21,28.8,56.72,996.46,16.59
2002-10-22,34.05,76.76,1044.81,31.35
2002-10-23,23.29,85.68,1023.24,13.94
2002-10-24,16.61,47.91,1016.16,47.88
2002-10-25,19.65,43.72,983.89,41.7
2002-10-26,26.77,70.04,1003.94,12.87
2002-10-27,25.46,49.59,1038.43,13.79
2002-10-28,10.78,80.73,1041.45,38.04
2002-11-01,20.9,33.09,1012.75,40.5
2002-11-02,26.76,62.75,1000.28,42.82
2002-11-03,21.03,52.08,1007.73,48.43
2002-11-04,14.67,74.78,1023.95,43.54
2002-11-05,18.12,23.59,982.7,31.57
2002-11-06,37.85,76.71,1032.35,36.1
2002-11-07,28.32,96.88,1034.97,47.57
2002-11-08,32.0,56.29,1006.55,43.18
2002-11-09,12.09,41.17,1005.93,38.4
2002-11-10,20.95,40.32,989.39,43.08
2002-11-11,30.42,57.86,1027.88,23.1
2002-11-12,32.25,41.44,992.2,31.96
2002-11-13,34.66,44.75,1028.09,47.36
2002-11-14,39.34,49.65,1043.84,18.16
2002-11-15,15.53,33.16,1003.97,48.34
2002-11-16,39.35,31.91,1047.88,19.48
2002-11-17,27.17,88.87,1043.55,41.11
2002-11-18,10.17,51.14,1031.57,10.92
2002-11-19,19.64,99.58,1049.43,38.0
2002-11-20,12.72,36.98,1008.6,35.26
2002-11-21,22.88,29.07,1049.21,11.72
2002-11-22,26.0,51.63,1020.49,15.21
2002-11-23,22.35,63.78,1026.68,31.21
2002-11-24,12.97,81.5,1004.52,45.53
2002-11-25,11.63,71.68,1047.6,28.7
2002-11-26,12.33,62.15,991.76,14.27
2002-11-27,31.74,32.04,984.3,45.09
2002-11-28,14.76,94.44,1039.1,49.73
2002-12-01,28.18,25.95,1005.96,43.95
2002-12-02,26.64,83.9,1032.9,21.07
2002-12-03,12.18,27.84,996.77,40.78
2002-12-04,28.55,42.55,1039.56,28.58
2002-12-05,38.19,30.77,1023.45,26.66
2002-12-06,38.52,43.6,1034.17,33.62
2002-12-07,30.23,37.71,1019.03,12.04
2002-12-08,35.24,89.37,992.67,49.57
2002-12-09,24.48,62.47,1041.45,16.88
2002-12-10,28.9,86.72,1042.26,14.5
2002-12-11,25.0,45.0,1020.53,26.36
2002-12-12,15.79,31.99,1040.63,11.38
2002-12-13,20.61,91.2,1017.62,18.05
2002-12-14,26.52,91.44,992.91,47.87
2002-12-15,11.77,30.61,1049.23,32.12
2002-12-16,22.72,85.44,1049.67,36.96
2002-12-17,34.96,81.87,1020.13,11.61
2002-12-18,14.11,72.88,1043.18,42.34
2002-12-19,15.11,33.88,1042.44,35.58
2002-12-20,35.96,26.34,985.0,35.97
2002-12-21,25.02,77.05,1011.17,10.07
2002-12-22,13.81,79.3,1028.9,10.47
2002-12-23,10.56,61.17,1041.91,27.9
2002-12-24,12.62,40.67,1043.08,27.26
2002-12-25,38.87,25.23,1028.72,33.63
2002-12-26,27.01,26.81,1000.6,47.59
2002-12-27,20.36,79.4,1000.46,20.33
2002-12-28,15.92,56.72,995.59,16.86
2003-01-01,12.79,80.97,1029.92,29.39
2003-01-02,29.08,55.14,995.81,33.28
2003-01-03,24.6,45.7,1035.19,48.59
2003-01-04,18.08,57.81,1037.87,15.41
2003-01-05,33.4,99.69,1001.1,26.81
2003-01-06,37.63,99.05,1040.78,35.23
2003-01-07,20.21,80.03,1016.85,34.48
2003-01-08,21.76,48.65,1011.82,46.22
2003-01-09,39.93,79.36,1044.04,25.17
2003-01-10,10.32,34.49,1038.51,21.06
2003-01-11,31.06,87.89,1010.61,41.16
2003-01-12,27.55,97.98,986.9,19.35
2003-01-13,33.66,61.23,988.93,11.56
2003-01-14,33.85,75.92,1008.53,42.47
2003-01-15,31.81,89.7,983.6,20.05
2003-01-16,28.3,36.79,984.64,45.14
2003-01-17,14.52,30.05,1047.09,13.8
2003-01-18,34.01,28.46,984.72,44.66
2003-01-19,32.6,92.03,1044.77,46.8
2003-01-20,34.53,62.29,1021.24,42.22
2003-01-21,24.62,42.47,1010.76,47.12
2003-01-22,35.36,92.36,1000.51,13.02
2003-01-23,28.07,93.32,1018.49,25.7
2003-01-24,25.73,40.49,1028.91,16.62
2003-01-25,17.65,30.61,1029.34,49.17
2003-01-26,29.12,39.35,1003.49,20.08
2003-01-27,31.61,33.7,1043.73,48.47
2003-01-28,25.38,28.77,1019.47,31.68
2003-02-01,11.55,63.05,1019.39,27.44
2003-02-02,32.24,92.4,992.92,23.76
2003-02-03,24.72,21.54,1041.84,47.34
2003-02-04,37.84,69.29,986.99,40.46
2003-02-05,11.25,36.41,1046.1,35.18
2003-02-06,36.94,68.96,1009.01,10.32
2003-02-07,38.89,82.5,1014.91,36.76
2003-02-08,25.98,71.33,994.49,25.25
2003-02-09,10.1,27.94,1012.06,26.72
2003-02-10,18.23,42.02,1035.15,31.18
2003-02-11,23.35,57.06,1007.47,10.12
2003-02-12,12.92,24.89,1010.53,22.08
2003-02-13,20.84,85.1,1039.55,26.24
2003-02-14,22.68,27.45,1016.57,41.14
2003-02-15,35.48,86.94,1017.35,28.12
2003-02-16,22.88,45.63,996.21,30.29
2003-02-17,24.59,88.72,1024.89,13.45
2003-02-18,17.76,21.64,1021.64,38.76
2003-02-19,29.14,36.6,1049.02,15.35
2003-02-20,28.39,91.17,1045.21,47.69
2003-02-21,34.21,88.76,993.28,36.5
2003-02-22,10.91,48.51,999.47,15.78
2003-02-23,24.1,87.35,997.29,14.41
2003-02-24,22.95,95.13,1039.43,12.67
2003-02-25,26.59,38.83,1026.36,20.2
2003-02-26,17.07,54.53,1013.82,36.98
2003-02-27,16.01,47.64,989.6,47.74
2003-02-28,12.55,88.26,1046.21,25.77
2003-03-01,39.99,89.96,984.83,31.29
2003-03-02,29.3,79.43,1003.22,28.83
2003-03-03,36.14,82.49,984.61,49.62
2003-03-04,30.22,27.55,1020.35,30.13
2003-03-05,11.6,41.03,1042.51,25.52
2003-03-06,29.59,77.23,1017.41,31.4
2003-03-07,26.23,68.68,991.85,10.76
2003-03-08,13.73,83.36,1008.14,15.15
2003-03-09,31.25,91.14,1025.15,36.68
2003-03-10,36.48,80.6,1008.55,42.69
2003-03-11,21.27,48.07,1037.2,46.25
2003-03-12,23.39,34.73,1017.42,25.39
2003-03-13,33.37,56.32,993.73,18.42
2003-03-14,14.37,72.34,1045.96,44.8
2003-03-15,10.23,48.42,997.48,38.27
2003-03-16,26.99,25.69,1043.09,11.77
2003-03-17,29.05,76.14,1004.66,11.96
2003-03-18,32.75,50.68,1002.74,45.26
2003-03-19,22.28,74.97,1030.57,44.89
2003-03-20,36.75,96.01,1049.8,25.8
2003-03-21,31.31,67.72,1004.4,38.22
2003-03-22,12.42,80.87,987.51,12.54
2003-03-23,17.96,82.15,1011.68,49.32
2003-03-24,27.6,64.68,1007.77,45.35
2003-03-25,35.11,84.36,988.39,40.12
2003-03-26,34.71,30.63,995.03,29.73
2003-03-27,27.1,36.01,1009.71,43.71
2003-03-28,23.61,85.5,986.78,11.86
2003-04-01,24.08,83.99,1002.77,35.18
2003-04-02,36.67,67.9,1024.41,42.44
2003-04-03,31.28,83.02,1016.01,36.84
2003-04-04,27.8,23.65,981.34,39.19
2003-04-05,33.53,88.12,1003.94,17.67
2003-04-06,20.07,95.84,991.42,11.22
2003-04-07,19.04,98.62,984.59,22.49
2003-04-08,28.47,51.38,983.24,17.15
2003-04-09,17.76,64.16,1028.24,29.39
2003-04-10,21.29,55.72,1001.91,15.38
2003-04-11,39.42,37.39,1030.12,47.18
2003-04-12,14.69,76.35,1026.59,23.22
2003-04-13,15.56,44.62,1021.35,33.38
2003-04-14,20.74,59.55,1011.35,38.58
2003-04-15,24.21,76.16,1030.26,14.88
2003-04-16,19.07,36.98,981.13,40.23
2003-04-17,31.43,59.6,1020.49,37.53
2003-04-18,33.73,42.43,990.8,13.49
2003-04-19,17.34,81.5,985.52,43.98
2003-04-20,23.51,43.12,990.62,11.27
2003-04-21,38.8,94.83,1029.82,24.79
2003-04-22,28.53,93.75,1007.57,28.71
2003-04-23,25.61,45.41,982.14,14.35
2003-04-24,26.61,48.68,1026.44,38.58
2003-04-25,11.46,64.67,993.24,43.9
2003-04-26,35.2,32.56,981.82,10.31
2003-04-27,17.28,29.08,985.81,36.6
2003-04-28,21.04,52.43,1019.26,18.68
2003-05-01,25.75,55.11,983.98,13.74
2003-05-02,39.08,36.33,1038.99,33.6
2003-05-03,19.04,52.42,1026.87,27.65
2003-05-04,23.41,43.16,1036.35,23.16
2003-05-05,19.01,22.24,1038.09,26.34
2003-05-06,35.34,58.15,1025.87,49.58
2003-05-07,10.16,96.35,996.73,45.88
2003-05-08,13.42,45.46,989.63,41.58
2003-05-09,21.01,23.96,1033.97,35.43
2003-05-10,14.87,49.56,984.31,31.88
2003-05-11,36.78,53.28,1026.42,46.24
2003-05-12,31.79,33.1,1049.27,37.24
2003-05-13,11.07,36.99,1006.63,42.02
2003-05-14,38.47,98.28,985.65,40.84
2003-05-15,36.59,86.04,1015.95,27.49
2003-05-16,27.48,59.75,1020.9,11.61
2003-05-17,23.8,39.42,982.2,39.47
2003-05-18,32.72,49.31,1033.68,20.83
2003-05-19,30.85,65.8,993.24,10.34
2003-05-20,26.65,87.66,987.31,44.58
2003-05-21,12.71,81.01,1016.23,19.42
2003-05-22,39.08,82.77,997.13,17.22
2003-05-23,31.99,89.3,987.15,13.72
2003-05-24,32.49,91.69,1007.02,11.16
2003-05-25,19.39,85.45,992.87,42.27
2003-05-26,37.27,21.11,1040.6,10.94
2003-05-27,16.34,56.47,1036.16,17.8
2003-05-28,18.82,47.62,1008.91,31.95
2003-06-01,19.52,88.79,1006.91,19.37
2003-06-02,22.08,49.04,986.11,40.86
2003-06-03,18.8,60.11,1017.78,16.13
2003-06-04,28.82,57.95,985.35,18.96
2003-06-05,25.98,98.08,1034.86,34.53
2003-06-06,23.39,82.96,994.54,23.43
2003-06-07,16.99,85.09,1017.49,19.03
2003-06-08,18.96,53.77,1026.0,26.66
2003-06-09,28.36,89.73,982.57,16.1
2003-06-10,14.3,36.59,991.24,39.02
2003-06-11,32.0,53.2,996.87,49.11
2003-06-12,19.82,24.47,987.19,12.97
2003-06-13,17.17,97.43,1040.48,26.3
2003-06-14,39.6,47.29,1007.53,41.99
2003-06-15,14.63,80.08,1017.93,45.4
2003-06-16,11.77,31.86,1036.88,10.14
2003-06-17,34.5,24.38,1001.7,28.62
2003-06-18,16.27,66.57,1030.61,35.69
2003-06-19,28.43,51.99,1024.27,26.57
2003-06-20,14.88,63.56,1022.06,45.02
2003-06-21,35.13,67.62,1034.16,44.61
2003-06-22,29.39,80.61,1011.42,12.24
2003-06-23,22.63,77.59,987.74,43.6
2003-06-24,26.0,67.08,1002.75,46.87
2003-06-25,33.89,75.14,983.5,13.42
2003-06-26,22.93,25.83,1003.31,10.85
2003-06-27,38.98,36.16,982.85,33.65
2003-06-28,33.34,84.74,1048.72,44.95
